timestamp_utc,activo,marco,slug,market_id,condition_id,ts_end,offset_s,direccion_implicita,ask_implicita,profundidad_implicita_eur,ratio_implicita_vs_stake,mejor_ask_implicita,n_niveles_implicita
2026-08-19T09:30:07.719+00:00,SOL,5min,sol-updown-5m-1787131500,3693161,0xae88a32cb558cef3f581e0ae5cafe550ad7e811ef2cf06efa102262cd3f737ec,1787131800,2,Down,0.51,13.0,12.4,0.51,7
2026-08-19T09:30:11.127+00:00,SOL,5min,sol-updown-5m-1787131500,3693161,0xae88a32cb558cef3f581e0ae5cafe550ad7e811ef2cf06efa102262cd3f737ec,1787131800,3,Down,0.51,13.0,12.4,0.51,7
2026-08-19T09:30:02.656+00:00,DOGE,15min,doge-updown-15m-1787130900,3693134,0x9a4e9d372c3c9165c777d40c7241b986f788399c6546724221aea2f4e212e0ee,1787131800,0,Up,0.5,2.5,2.4,0.5,3
2026-08-19T09:30:05.075+00:00,DOGE,15min,doge-updown-15m-1787130900,3693134,0x9a4e9d372c3c9165c777d40c7241b986f788399c6546724221aea2f4e212e0ee,1787131800,1,Up,0.5,2.5,2.4,0.5,3
2026-08-19T09:30:08.892+00:00,DOGE,15min,doge-updown-15m-1787130900,3693134,0x9a4e9d372c3c9165c777d40c7241b986f788399c6546724221aea2f4e212e0ee,1787131800,2,Up,0.5,2.5,2.4,0.5,3
2026-08-19T09:30:11.180+00:00,DOGE,15min,doge-updown-15m-1787130900,3693134,0x9a4e9d372c3c9165c777d40c7241b986f788399c6546724221aea2f4e212e0ee,1787131800,3,Down,0.54,3.52,3.4,0.54,3
2026-08-19T09:30:02.760+00:00,ETH,15min,eth-updown-15m-1787130900,3693136,0x83f175b19d63a1d7996bcb4fcc05cd4ce7e6a619478270e45dc4487c2d104c61,1787131800,0,Down,0.51,242.3,230.8,0.51,7
2026-08-19T09:30:06.017+00:00,ETH,15min,eth-updown-15m-1787130900,3693136,0x83f175b19d63a1d7996bcb4fcc05cd4ce7e6a619478270e45dc4487c2d104c61,1787131800,1,Down,0.51,242.3,230.8,0.51,7
2026-08-19T09:30:09.302+00:00,ETH,15min,eth-updown-15m-1787130900,3693136,0x83f175b19d63a1d7996bcb4fcc05cd4ce7e6a619478270e45dc4487c2d104c61,1787131800,2,Down,0.51,242.3,230.8,0.51,7
2026-08-19T09:30:11.371+00:00,ETH,15min,eth-updown-15m-1787130900,3693136,0x83f175b19d63a1d7996bcb4fcc05cd4ce7e6a619478270e45dc4487c2d104c61,1787131800,3,Down,0.51,242.3,230.8,0.51,7
2026-08-19T09:30:02.255+00:00,SOL,15min,sol-updown-15m-1787130900,3693139,0x798ff03b38331300126d6aee3e667753a72e48066a550de9ed9572f6d19d9174,1787131800,0,Down,0.51,239.75,228.3,0.51,5
2026-08-19T09:30:05.200+00:00,SOL,15min,sol-updown-15m-1787130900,3693139,0x798ff03b38331300126d6aee3e667753a72e48066a550de9ed9572f6d19d9174,1787131800,1,Down,0.51,239.75,228.3,0.51,5
2026-08-19T09:30:09.259+00:00,SOL,15min,sol-updown-15m-1787130900,3693139,0x798ff03b38331300126d6aee3e667753a72e48066a550de9ed9572f6d19d9174,1787131800,2,Down,0.51,239.75,228.3,0.51,5
2026-08-19T09:30:11.420+00:00,SOL,15min,sol-updown-15m-1787130900,3693139,0x798ff03b38331300126d6aee3e667753a72e48066a550de9ed9572f6d19d9174,1787131800,3,Down,0.51,239.75,228.3,0.51,5
2026-08-19T09:30:02.027+00:00,BTC,5min,btc-updown-5m-1787131500,3693156,0x58776ca88b7fb793ad279a712041338b45403ed9310b62d8550d086df42eb941,1787131800,0,Down,0.5,181.45,172.8,0.5,32
2026-08-19T09:30:05.183+00:00,BTC,5min,btc-updown-5m-1787131500,3693156,0x58776ca88b7fb793ad279a712041338b45403ed9310b62d8550d086df42eb941,1787131800,1,Down,0.5,181.45,172.8,0.5,32
2026-08-19T09:30:09.059+00:00,BTC,5min,btc-updown-5m-1787131500,3693156,0x58776ca88b7fb793ad279a712041338b45403ed9310b62d8550d086df42eb941,1787131800,2,Down,0.5,181.45,172.8,0.5,32
2026-08-19T09:30:11.421+00:00,BTC,5min,btc-updown-5m-1787131500,3693156,0x58776ca88b7fb793ad279a712041338b45403ed9310b62d8550d086df42eb941,1787131800,3,Down,0.5,181.45,172.8,0.5,32
2026-08-19T09:30:03.153+00:00,BNB,5min,bnb-updown-5m-1787131500,3693160,0xd0bcdbd8c3820aa78debbe18aa900e8cf7d2b3c9581ecfcab46bde984ae043f7,1787131800,0,Down,0.51,7.8,7.4,0.51,7
2026-08-19T09:30:06.326+00:00,BNB,5min,bnb-updown-5m-1787131500,3693160,0xd0bcdbd8c3820aa78debbe18aa900e8cf7d2b3c9581ecfcab46bde984ae043f7,1787131800,1,Down,0.51,7.8,7.4,0.51,7
2026-08-19T09:30:09.582+00:00,BNB,5min,bnb-updown-5m-1787131500,3693160,0xd0bcdbd8c3820aa78debbe18aa900e8cf7d2b3c9581ecfcab46bde984ae043f7,1787131800,2,Down,0.51,7.8,7.4,0.51,7
2026-08-19T09:30:11.767+00:00,BNB,5min,bnb-updown-5m-1787131500,3693160,0xd0bcdbd8c3820aa78debbe18aa900e8cf7d2b3c9581ecfcab46bde984ae043f7,1787131800,3,Down,0.51,7.8,7.4,0.51,7
2026-08-19T09:30:02.670+00:00,ETH,5min,eth-updown-5m-1787131500,3693162,0x3ecce4ce32357b3e8c0ec996a86335921ba9baea754c345eacc76b2d8632cbed,1787131800,0,Down,0.51,12.95,12.3,0.51,12
2026-08-19T09:30:05.365+00:00,ETH,5min,eth-updown-5m-1787131500,3693162,0x3ecce4ce32357b3e8c0ec996a86335921ba9baea754c345eacc76b2d8632cbed,1787131800,1,Down,0.51,12.95,12.3,0.51,12
2026-08-19T09:30:09.483+00:00,ETH,5min,eth-updown-5m-1787131500,3693162,0x3ecce4ce32357b3e8c0ec996a86335921ba9baea754c345eacc76b2d8632cbed,1787131800,2,Down,0.51,12.95,12.3,0.51,12
2026-08-19T09:30:11.969+00:00,ETH,5min,eth-updown-5m-1787131500,3693162,0x3ecce4ce32357b3e8c0ec996a86335921ba9baea754c345eacc76b2d8632cbed,1787131800,3,Down,0.51,12.95,12.3,0.51,12
2026-08-19T09:30:02.769+00:00,XRP,15min,xrp-updown-15m-1787130900,3693131,0x592b547df41946a8a9e2167c96db1772b93b31eabd626813db432dbd9c8b32c9,1787131800,0,Down,0.52,276.52,263.4,0.52,5
2026-08-19T09:30:06.588+00:00,XRP,15min,xrp-updown-15m-1787130900,3693131,0x592b547df41946a8a9e2167c96db1772b93b31eabd626813db432dbd9c8b32c9,1787131800,1,Down,0.52,276.52,263.4,0.52,5
2026-08-19T09:30:09.568+00:00,XRP,15min,xrp-updown-15m-1787130900,3693131,0x592b547df41946a8a9e2167c96db1772b93b31eabd626813db432dbd9c8b32c9,1787131800,2,Down,0.52,276.52,263.4,0.52,5
2026-08-19T09:30:12.077+00:00,XRP,15min,xrp-updown-15m-1787130900,3693131,0x592b547df41946a8a9e2167c96db1772b93b31eabd626813db432dbd9c8b32c9,1787131800,3,Down,0.52,276.52,263.4,0.52,5
2026-08-19T09:30:03.043+00:00,XRP,5min,xrp-updown-5m-1787131500,3693158,0x97b002dd8396d355200da7341d2f4722e297f4c4d9fbb44e3eff69122c6456ef,1787131800,0,Down,0.51,10.45,10.0,0.51,7
2026-08-19T09:30:06.516+00:00,XRP,5min,xrp-updown-5m-1787131500,3693158,0x97b002dd8396d355200da7341d2f4722e297f4c4d9fbb44e3eff69122c6456ef,1787131800,1,Down,0.51,10.45,10.0,0.51,7
2026-08-19T09:30:10.122+00:00,XRP,5min,xrp-updown-5m-1787131500,3693158,0x97b002dd8396d355200da7341d2f4722e297f4c4d9fbb44e3eff69122c6456ef,1787131800,2,Down,0.51,10.45,10.0,0.51,7
2026-08-19T09:30:12.210+00:00,XRP,5min,xrp-updown-5m-1787131500,3693158,0x97b002dd8396d355200da7341d2f4722e297f4c4d9fbb44e3eff69122c6456ef,1787131800,3,Down,0.51,10.45,10.0,0.51,7
2026-08-19T09:30:02.379+00:00,BTC,15min,btc-updown-15m-1787130900,3693138,0x90417c75b20848c945fda8c54946f73c959e257853f87b9d7453feffe6e73d85,1787131800,0,Down,0.49,234.15,223.0,0.49,9
2026-08-19T09:30:06.508+00:00,BTC,15min,btc-updown-15m-1787130900,3693138,0x90417c75b20848c945fda8c54946f73c959e257853f87b9d7453feffe6e73d85,1787131800,1,Down,0.49,234.15,223.0,0.49,9
2026-08-19T09:30:09.737+00:00,BTC,15min,btc-updown-15m-1787130900,3693138,0x90417c75b20848c945fda8c54946f73c959e257853f87b9d7453feffe6e73d85,1787131800,2,Down,0.49,234.15,223.0,0.49,9
2026-08-19T09:30:12.230+00:00,BTC,15min,btc-updown-15m-1787130900,3693138,0x90417c75b20848c945fda8c54946f73c959e257853f87b9d7453feffe6e73d85,1787131800,3,Up,0.53,246.4,234.7,0.53,7
2026-08-19T09:35:00.664+00:00,DOGE,5min,doge-updown-5m-1787131800,3693172,0x604f48fba4b0210c4b6d45d7eb0889f91afcb336d52fe7f6685cdeadbf874f32,1787132100,0,Down,0.51,7.8,7.4,0.51,7
2026-08-19T09:35:01.560+00:00,DOGE,5min,doge-updown-5m-1787131800,3693172,0x604f48fba4b0210c4b6d45d7eb0889f91afcb336d52fe7f6685cdeadbf874f32,1787132100,1,Down,0.51,7.8,7.4,0.51,7
2026-08-19T09:35:02.889+00:00,DOGE,5min,doge-updown-5m-1787131800,3693172,0x604f48fba4b0210c4b6d45d7eb0889f91afcb336d52fe7f6685cdeadbf874f32,1787132100,2,Down,0.51,7.8,7.4,0.51,7
2026-08-19T09:35:03.690+00:00,DOGE,5min,doge-updown-5m-1787131800,3693172,0x604f48fba4b0210c4b6d45d7eb0889f91afcb336d52fe7f6685cdeadbf874f32,1787132100,3,Down,0.51,7.8,7.4,0.51,7
2026-08-19T09:35:00.567+00:00,BTC,5min,btc-updown-5m-1787131800,3693176,0x59a07d97b56173dfd450315e8c90ffc3b556abc9b79a0f52f418b09f21a12d44,1787132100,0,Up,0.51,181.94,173.3,0.51,30
2026-08-19T09:35:01.664+00:00,BTC,5min,btc-updown-5m-1787131800,3693176,0x59a07d97b56173dfd450315e8c90ffc3b556abc9b79a0f52f418b09f21a12d44,1787132100,1,Up,0.51,181.94,173.3,0.51,30
2026-08-19T09:35:02.809+00:00,BTC,5min,btc-updown-5m-1787131800,3693176,0x59a07d97b56173dfd450315e8c90ffc3b556abc9b79a0f52f418b09f21a12d44,1787132100,2,Up,0.51,181.94,173.3,0.51,30
2026-08-19T09:35:03.765+00:00,BTC,5min,btc-updown-5m-1787131800,3693176,0x59a07d97b56173dfd450315e8c90ffc3b556abc9b79a0f52f418b09f21a12d44,1787132100,3,Up,0.51,181.94,173.3,0.51,30
2026-08-19T09:35:00.665+00:00,BNB,5min,bnb-updown-5m-1787131800,3693170,0xbc177652640b68cfd8d4a138681f4f36215a3de34ee1c4fa722abfce31bdf1fa,1787132100,0,Down,0.51,7.8,7.4,0.51,7
2026-08-19T09:35:01.424+00:00,BNB,5min,bnb-updown-5m-1787131800,3693170,0xbc177652640b68cfd8d4a138681f4f36215a3de34ee1c4fa722abfce31bdf1fa,1787132100,1,Down,0.51,7.8,7.4,0.51,7
2026-08-19T09:35:02.833+00:00,BNB,5min,bnb-updown-5m-1787131800,3693170,0xbc177652640b68cfd8d4a138681f4f36215a3de34ee1c4fa722abfce31bdf1fa,1787132100,2,Down,0.51,7.8,7.4,0.51,7
2026-08-19T09:35:03.875+00:00,BNB,5min,bnb-updown-5m-1787131800,3693170,0xbc177652640b68cfd8d4a138681f4f36215a3de34ee1c4fa722abfce31bdf1fa,1787132100,3,Down,0.51,7.8,7.4,0.51,7
2026-08-19T09:35:00.526+00:00,SOL,5min,sol-updown-5m-1787131800,3693164,0x167eeebdf6ba9ce6ea53bcdfe2264ed2c3683b813ba263475bfdd077f6b5da3d,1787132100,0,Up,0.51,13.0,12.4,0.51,7
2026-08-19T09:35:01.660+00:00,SOL,5min,sol-updown-5m-1787131800,3693164,0x167eeebdf6ba9ce6ea53bcdfe2264ed2c3683b813ba263475bfdd077f6b5da3d,1787132100,1,Up,0.51,13.0,12.4,0.51,7
2026-08-19T09:35:02.837+00:00,SOL,5min,sol-updown-5m-1787131800,3693164,0x167eeebdf6ba9ce6ea53bcdfe2264ed2c3683b813ba263475bfdd077f6b5da3d,1787132100,2,Up,0.51,13.0,12.4,0.51,7
2026-08-19T09:35:03.876+00:00,SOL,5min,sol-updown-5m-1787131800,3693164,0x167eeebdf6ba9ce6ea53bcdfe2264ed2c3683b813ba263475bfdd077f6b5da3d,1787132100,3,Up,0.51,13.0,12.4,0.51,7
2026-08-19T09:35:00.610+00:00,XRP,5min,xrp-updown-5m-1787131800,3693167,0x3789917a75fb14ffcc34e9d7329ce8a030cab24cd5bb983f5c2e49b205e3e0de,1787132100,0,Down,0.51,10.45,10.0,0.51,7
2026-08-19T09:35:01.529+00:00,XRP,5min,xrp-updown-5m-1787131800,3693167,0x3789917a75fb14ffcc34e9d7329ce8a030cab24cd5bb983f5c2e49b205e3e0de,1787132100,1,Down,0.51,10.45,10.0,0.51,7
2026-08-19T09:35:02.795+00:00,XRP,5min,xrp-updown-5m-1787131800,3693167,0x3789917a75fb14ffcc34e9d7329ce8a030cab24cd5bb983f5c2e49b205e3e0de,1787132100,2,Down,0.51,10.45,10.0,0.51,7
2026-08-19T09:35:03.958+00:00,XRP,5min,xrp-updown-5m-1787131800,3693167,0x3789917a75fb14ffcc34e9d7329ce8a030cab24cd5bb983f5c2e49b205e3e0de,1787132100,3,Down,0.51,10.45,10.0,0.51,7
2026-08-19T09:35:00.662+00:00,ETH,5min,eth-updown-5m-1787131800,3693168,0x7895cc45d35dd739fc70d810553ccd633569e14f1c8be579d7a818bfc64ecc8b,1787132100,0,Down,0.51,12.95,12.3,0.51,12
2026-08-19T09:35:01.590+00:00,ETH,5min,eth-updown-5m-1787131800,3693168,0x7895cc45d35dd739fc70d810553ccd633569e14f1c8be579d7a818bfc64ecc8b,1787132100,1,Down,0.51,12.95,12.3,0.51,12
2026-08-19T09:35:02.640+00:00,ETH,5min,eth-updown-5m-1787131800,3693168,0x7895cc45d35dd739fc70d810553ccd633569e14f1c8be579d7a818bfc64ecc8b,1787132100,2,Down,0.51,12.95,12.3,0.51,12
2026-08-19T09:35:03.947+00:00,ETH,5min,eth-updown-5m-1787131800,3693168,0x7895cc45d35dd739fc70d810553ccd633569e14f1c8be579d7a818bfc64ecc8b,1787132100,3,Down,0.51,12.95,12.3,0.51,12
2026-08-19T09:40:00.586+00:00,BTC,5min,btc-updown-5m-1787132100,3693219,0xb25da4ef5fc510ff4e5c3002fb3eb7b3b3f738c75cb1dbbd2c04144eeb2b6c04,1787132400,0,Down,0.5,178.2,169.7,0.5,31
2026-08-19T09:40:01.580+00:00,BTC,5min,btc-updown-5m-1787132100,3693219,0xb25da4ef5fc510ff4e5c3002fb3eb7b3b3f738c75cb1dbbd2c04144eeb2b6c04,1787132400,1,Down,0.5,178.2,169.7,0.5,31
2026-08-19T09:40:02.599+00:00,BTC,5min,btc-updown-5m-1787132100,3693219,0xb25da4ef5fc510ff4e5c3002fb3eb7b3b3f738c75cb1dbbd2c04144eeb2b6c04,1787132400,2,Down,0.5,178.2,169.7,0.5,31
2026-08-19T09:40:03.847+00:00,BTC,5min,btc-updown-5m-1787132100,3693219,0xb25da4ef5fc510ff4e5c3002fb3eb7b3b3f738c75cb1dbbd2c04144eeb2b6c04,1787132400,3,Down,0.5,178.2,169.7,0.5,31
2026-08-19T09:40:00.553+00:00,XRP,5min,xrp-updown-5m-1787132100,3693217,0x7be4b5624dc898f085db5fcaf0e42b578e9f120fbeb62ae36f55b3a81334827b,1787132400,0,Down,0.51,10.45,10.0,0.51,7
2026-08-19T09:40:01.654+00:00,XRP,5min,xrp-updown-5m-1787132100,3693217,0x7be4b5624dc898f085db5fcaf0e42b578e9f120fbeb62ae36f55b3a81334827b,1787132400,1,Down,0.51,10.45,10.0,0.51,7
2026-08-19T09:40:02.684+00:00,XRP,5min,xrp-updown-5m-1787132100,3693217,0x7be4b5624dc898f085db5fcaf0e42b578e9f120fbeb62ae36f55b3a81334827b,1787132400,2,Down,0.51,10.45,10.0,0.51,7
2026-08-19T09:40:03.850+00:00,XRP,5min,xrp-updown-5m-1787132100,3693217,0x7be4b5624dc898f085db5fcaf0e42b578e9f120fbeb62ae36f55b3a81334827b,1787132400,3,Down,0.51,10.45,10.0,0.51,7
2026-08-19T09:40:00.564+00:00,DOGE,5min,doge-updown-5m-1787132100,3693222,0xfad56f9a6d839e46bf0f8f3b6882508a4089ed30f58e22ce4abdc02061b670ab,1787132400,0,Down,0.51,7.8,7.4,0.51,7
2026-08-19T09:40:01.665+00:00,DOGE,5min,doge-updown-5m-1787132100,3693222,0xfad56f9a6d839e46bf0f8f3b6882508a4089ed30f58e22ce4abdc02061b670ab,1787132400,1,Down,0.51,7.8,7.4,0.51,7
2026-08-19T09:40:02.676+00:00,DOGE,5min,doge-updown-5m-1787132100,3693222,0xfad56f9a6d839e46bf0f8f3b6882508a4089ed30f58e22ce4abdc02061b670ab,1787132400,2,Down,0.51,7.8,7.4,0.51,7
2026-08-19T09:40:03.871+00:00,DOGE,5min,doge-updown-5m-1787132100,3693222,0xfad56f9a6d839e46bf0f8f3b6882508a4089ed30f58e22ce4abdc02061b670ab,1787132400,3,Down,0.51,7.8,7.4,0.51,7
2026-08-19T09:40:00.534+00:00,BNB,5min,bnb-updown-5m-1787132100,3693215,0x216dc5c8e86db9c716dab9234f60fe10f98350216346eb96df942adc6a718947,1787132400,0,Up,0.51,7.8,7.4,0.51,7
2026-08-19T09:40:01.583+00:00,BNB,5min,bnb-updown-5m-1787132100,3693215,0x216dc5c8e86db9c716dab9234f60fe10f98350216346eb96df942adc6a718947,1787132400,1,Up,0.51,7.8,7.4,0.51,7
2026-08-19T09:40:02.616+00:00,BNB,5min,bnb-updown-5m-1787132100,3693215,0x216dc5c8e86db9c716dab9234f60fe10f98350216346eb96df942adc6a718947,1787132400,2,Up,0.51,7.8,7.4,0.51,7
2026-08-19T09:40:03.884+00:00,BNB,5min,bnb-updown-5m-1787132100,3693215,0x216dc5c8e86db9c716dab9234f60fe10f98350216346eb96df942adc6a718947,1787132400,3,Up,0.51,7.8,7.4,0.51,7
2026-08-19T09:40:00.581+00:00,SOL,5min,sol-updown-5m-1787132100,3693220,0xe4f5c6e10af8254817bb91259ed22a1b02603ed11b11375c65cbdafe1d237436,1787132400,0,Down,0.51,13.0,12.4,0.51,7
2026-08-19T09:40:01.565+00:00,SOL,5min,sol-updown-5m-1787132100,3693220,0xe4f5c6e10af8254817bb91259ed22a1b02603ed11b11375c65cbdafe1d237436,1787132400,1,Down,0.51,13.0,12.4,0.51,7
2026-08-19T09:40:02.692+00:00,SOL,5min,sol-updown-5m-1787132100,3693220,0xe4f5c6e10af8254817bb91259ed22a1b02603ed11b11375c65cbdafe1d237436,1787132400,2,Down,0.51,13.0,12.4,0.51,7
2026-08-19T09:40:03.906+00:00,SOL,5min,sol-updown-5m-1787132100,3693220,0xe4f5c6e10af8254817bb91259ed22a1b02603ed11b11375c65cbdafe1d237436,1787132400,3,Down,0.51,13.0,12.4,0.51,7
2026-08-19T09:40:00.596+00:00,ETH,5min,eth-updown-5m-1787132100,3693221,0x3c106d96bcbe6090516bb15dfb349eb89791ab60e9fa155993b30a0a07c9c0f5,1787132400,0,Down,0.5,22.55,21.5,0.5,13
2026-08-19T09:40:01.643+00:00,ETH,5min,eth-updown-5m-1787132100,3693221,0x3c106d96bcbe6090516bb15dfb349eb89791ab60e9fa155993b30a0a07c9c0f5,1787132400,1,Down,0.5,22.55,21.5,0.5,13
2026-08-19T09:40:02.710+00:00,ETH,5min,eth-updown-5m-1787132100,3693221,0x3c106d96bcbe6090516bb15dfb349eb89791ab60e9fa155993b30a0a07c9c0f5,1787132400,2,Down,0.5,22.55,21.5,0.5,13
2026-08-19T09:40:03.917+00:00,ETH,5min,eth-updown-5m-1787132100,3693221,0x3c106d96bcbe6090516bb15dfb349eb89791ab60e9fa155993b30a0a07c9c0f5,1787132400,3,Down,0.5,22.55,21.5,0.5,13
2026-08-19T09:45:00.619+00:00,BTC,5min,btc-updown-5m-1787132400,3693253,0xd0b7d9b550cfa5e50b889974da461dad3dc8fec07a93befb70961e722dbeda80,1787132700,0,Down,0.5,178.28,169.8,0.5,31
2026-08-19T09:45:01.961+00:00,BTC,5min,btc-updown-5m-1787132400,3693253,0xd0b7d9b550cfa5e50b889974da461dad3dc8fec07a93befb70961e722dbeda80,1787132700,1,Down,0.5,178.28,169.8,0.5,31
2026-08-19T09:45:03.567+00:00,BTC,5min,btc-updown-5m-1787132400,3693253,0xd0b7d9b550cfa5e50b889974da461dad3dc8fec07a93befb70961e722dbeda80,1787132700,2,Down,0.5,178.28,169.8,0.5,31
2026-08-19T09:45:04.600+00:00,BTC,5min,btc-updown-5m-1787132400,3693253,0xd0b7d9b550cfa5e50b889974da461dad3dc8fec07a93befb70961e722dbeda80,1787132700,3,Down,0.5,178.28,169.8,0.5,31
2026-08-19T09:45:00.618+00:00,BNB,5min,bnb-updown-5m-1787132400,3693248,0x9f27f8a27220c921382999a5982701427d32ad83d44d25aa0d019ed94835f904,1787132700,0,Down,0.51,7.8,7.4,0.51,7
2026-08-19T09:45:01.856+00:00,BNB,5min,bnb-updown-5m-1787132400,3693248,0x9f27f8a27220c921382999a5982701427d32ad83d44d25aa0d019ed94835f904,1787132700,1,Down,0.51,7.8,7.4,0.51,7
2026-08-19T09:45:03.654+00:00,BNB,5min,bnb-updown-5m-1787132400,3693248,0x9f27f8a27220c921382999a5982701427d32ad83d44d25aa0d019ed94835f904,1787132700,2,Down,0.51,7.8,7.4,0.51,7
2026-08-19T09:45:04.628+00:00,BNB,5min,bnb-updown-5m-1787132400,3693248,0x9f27f8a27220c921382999a5982701427d32ad83d44d25aa0d019ed94835f904,1787132700,3,Down,0.51,7.8,7.4,0.51,7
2026-08-19T09:45:00.611+00:00,XRP,15min,xrp-updown-15m-1787131800,3693166,0x94077122dcf3e514dc4c8bdf1601c8742f298d19259acda3decf329aa68e000b,1787132700,0,Down,0.54,3.52,3.4,0.54,3
2026-08-19T09:45:01.963+00:00,XRP,15min,xrp-updown-15m-1787131800,3693166,0x94077122dcf3e514dc4c8bdf1601c8742f298d19259acda3decf329aa68e000b,1787132700,1,Down,0.54,3.52,3.4,0.54,3
2026-08-19T09:45:03.577+00:00,XRP,15min,xrp-updown-15m-1787131800,3693166,0x94077122dcf3e514dc4c8bdf1601c8742f298d19259acda3decf329aa68e000b,1787132700,2,Down,0.54,3.52,3.4,0.54,3
2026-08-19T09:45:04.671+00:00,XRP,15min,xrp-updown-15m-1787131800,3693166,0x94077122dcf3e514dc4c8bdf1601c8742f298d19259acda3decf329aa68e000b,1787132700,3,Down,0.54,3.52,3.4,0.54,3
2026-08-19T09:45:00.548+00:00,ETH,5min,eth-updown-5m-1787132400,3693246,0x4bd9c1563290da05214f95eed4346f555780674213fe95b8d04a6590305f0c0b,1787132700,0,Down,0.5,22.55,21.5,0.5,13
2026-08-19T09:45:01.965+00:00,ETH,5min,eth-updown-5m-1787132400,3693246,0x4bd9c1563290da05214f95eed4346f555780674213fe95b8d04a6590305f0c0b,1787132700,1,Down,0.5,22.55,21.5,0.5,13
2026-08-19T09:45:03.665+00:00,ETH,5min,eth-updown-5m-1787132400,3693246,0x4bd9c1563290da05214f95eed4346f555780674213fe95b8d04a6590305f0c0b,1787132700,2,Down,0.5,22.55,21.5,0.5,13
2026-08-19T09:45:04.680+00:00,ETH,5min,eth-updown-5m-1787132400,3693246,0x4bd9c1563290da05214f95eed4346f555780674213fe95b8d04a6590305f0c0b,1787132700,3,Down,0.5,22.55,21.5,0.5,13
2026-08-19T09:45:00.501+00:00,XRP,5min,xrp-updown-5m-1787132400,3693251,0x5dec2929620c097cd52c125628777b9681d15ba8a82f0ea73dabbfd3e6565da0,1787132700,0,Down,0.51,10.45,10.0,0.51,7
2026-08-19T09:45:01.955+00:00,XRP,5min,xrp-updown-5m-1787132400,3693251,0x5dec2929620c097cd52c125628777b9681d15ba8a82f0ea73dabbfd3e6565da0,1787132700,1,Down,0.51,10.45,10.0,0.51,7
2026-08-19T09:45:03.568+00:00,XRP,5min,xrp-updown-5m-1787132400,3693251,0x5dec2929620c097cd52c125628777b9681d15ba8a82f0ea73dabbfd3e6565da0,1787132700,2,Down,0.51,10.45,10.0,0.51,7
2026-08-19T09:45:04.701+00:00,XRP,5min,xrp-updown-5m-1787132400,3693251,0x5dec2929620c097cd52c125628777b9681d15ba8a82f0ea73dabbfd3e6565da0,1787132700,3,Down,0.51,10.45,10.0,0.51,7
2026-08-19T09:45:00.524+00:00,BTC,15min,btc-updown-15m-1787131800,3693169,0x2a4ce29529d767bcb9d90c9d08d50769989465beba9e7d3317479e009f6e0d6a,1787132700,0,Down,0.51,7.7,7.3,0.51,10
2026-08-19T09:45:01.969+00:00,BTC,15min,btc-updown-15m-1787131800,3693169,0x2a4ce29529d767bcb9d90c9d08d50769989465beba9e7d3317479e009f6e0d6a,1787132700,1,Down,0.51,7.7,7.3,0.51,10
2026-08-19T09:45:03.658+00:00,BTC,15min,btc-updown-15m-1787131800,3693169,0x2a4ce29529d767bcb9d90c9d08d50769989465beba9e7d3317479e009f6e0d6a,1787132700,2,Down,0.51,7.7,7.3,0.51,10
2026-08-19T09:45:04.703+00:00,BTC,15min,btc-updown-15m-1787131800,3693169,0x2a4ce29529d767bcb9d90c9d08d50769989465beba9e7d3317479e009f6e0d6a,1787132700,3,Down,0.51,7.7,7.3,0.51,10
2026-08-19T09:45:00.538+00:00,DOGE,5min,doge-updown-5m-1787132400,3693252,0x3896e6f7f18069f092bd0ce40faac18cb6198e7d50db380f4c65684a8d18768c,1787132700,0,Down,0.51,7.8,7.4,0.51,7
2026-08-19T09:45:02.304+00:00,DOGE,5min,doge-updown-5m-1787132400,3693252,0x3896e6f7f18069f092bd0ce40faac18cb6198e7d50db380f4c65684a8d18768c,1787132700,1,Down,0.51,7.8,7.4,0.51,7
2026-08-19T09:45:03.583+00:00,DOGE,5min,doge-updown-5m-1787132400,3693252,0x3896e6f7f18069f092bd0ce40faac18cb6198e7d50db380f4c65684a8d18768c,1787132700,2,Down,0.51,7.8,7.4,0.51,7
2026-08-19T09:45:04.709+00:00,DOGE,5min,doge-updown-5m-1787132400,3693252,0x3896e6f7f18069f092bd0ce40faac18cb6198e7d50db380f4c65684a8d18768c,1787132700,3,Down,0.51,7.8,7.4,0.51,7
2026-08-19T09:45:00.567+00:00,DOGE,15min,doge-updown-15m-1787131800,3693173,0xbb598dcce9b30831b2fc7f197d44b0f7a977445486fa09ba9f46b249965326e0,1787132700,0,Down,0.54,3.52,3.4,0.54,3
2026-08-19T09:45:01.967+00:00,DOGE,15min,doge-updown-15m-1787131800,3693173,0xbb598dcce9b30831b2fc7f197d44b0f7a977445486fa09ba9f46b249965326e0,1787132700,1,Down,0.54,3.52,3.4,0.54,3
2026-08-19T09:45:03.662+00:00,DOGE,15min,doge-updown-15m-1787131800,3693173,0xbb598dcce9b30831b2fc7f197d44b0f7a977445486fa09ba9f46b249965326e0,1787132700,2,Down,0.54,3.52,3.4,0.54,3
2026-08-19T09:45:04.707+00:00,DOGE,15min,doge-updown-15m-1787131800,3693173,0xbb598dcce9b30831b2fc7f197d44b0f7a977445486fa09ba9f46b249965326e0,1787132700,3,Down,0.54,3.52,3.4,0.54,3
