timestamp_utc,ts_end,marco,dry_run,activo,direccion_implicita,ask_implicita,n_rafaga,rafaga_ok,en_banda,gate_legacy_confirmado,gate_legacy_motivo,market_id,gate_confirmado,gate_motivo,ratio_vs_stake,vwap_fill_estimado,whitelist_ok,t_lectura_ms,t_firma_ms,t_total_ms,disparado,order_ok,order_error,stake_eur,t_guardas_ms,estrategia,t_envio_rel_cierre_s
2026-09-23T17:20:00.108+00:00,1790184000,5min,False,ETH,Up,,0,,,,,4845722,False,no_fillable_ask=None_ratio=0.0,0.0,,,60.9,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:20:00.108+00:00,1790184000,5min,False,XRP,Up,,0,,,,,4845726,False,no_fillable_ask=None_ratio=0.0,0.0,,,52.3,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:20:00.109+00:00,1790184000,5min,False,SOL,Up,,0,,,,,4845732,False,no_fillable_ask=None_ratio=0.0,0.0,,,102.7,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:20:00.109+00:00,1790184000,5min,False,DOGE,Up,,0,,,,,4845721,False,no_fillable_ask=None_ratio=0.0,0.0,,,52.7,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:20:00.109+00:00,1790184000,5min,False,BNB,Up,,0,,,,,4845733,False,no_fillable_ask=None_ratio=0.0,0.0,,,59.1,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:20:00.109+00:00,1790184000,5min,False,BTC,Up,,0,,,,,4845730,False,no_fillable_ask=None_ratio=0.0,0.0,,,53.7,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:24:58.151+00:00,1790184300,5min,False,SOL,Down,0.001,0,False,False,False,ninguno_confirma,4845743,False,sin_rafaga_n=0,3.0,0.001,,80.6,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:24:58.154+00:00,1790184300,5min,False,XRP,Up,,0,,,,,4845749,False,sin_ask,,,,87.7,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:24:58.154+00:00,1790184300,5min,False,DOGE,Up,,0,,,,,4845744,False,sin_ask,,,,79.6,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:24:58.154+00:00,1790184300,5min,False,BTC,Up,,0,,,,,4845748,False,sin_ask,,,,97.9,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:24:58.154+00:00,1790184300,5min,False,BNB,Up,,0,,,,,4845746,False,sin_ask,,,,110.0,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:24:58.154+00:00,1790184300,5min,False,ETH,Up,,0,,,,,4845747,False,sin_ask,,,,95.3,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:25:00.091+00:00,1790184300,5min,False,SOL,Down,0.001,0,,,,,4845743,False,no_fillable_ask=0.001_ratio=3.0,3.0,0.001,,61.3,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:25:00.091+00:00,1790184300,5min,False,XRP,Up,,0,,,,,4845749,False,no_fillable_ask=None_ratio=0.0,0.0,,,62.4,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:25:00.091+00:00,1790184300,5min,False,DOGE,Up,,0,,,,,4845744,False,no_fillable_ask=None_ratio=0.0,0.0,,,75.5,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:25:00.091+00:00,1790184300,5min,False,BTC,Up,,0,,,,,4845748,False,no_fillable_ask=None_ratio=0.0,0.0,,,66.6,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:25:00.091+00:00,1790184300,5min,False,ETH,Up,,0,,,,,4845747,False,no_fillable_ask=None_ratio=0.0,0.0,,,81.3,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:25:00.091+00:00,1790184300,5min,False,BNB,Up,,0,,,,,4845746,False,no_fillable_ask=None_ratio=0.0,0.0,,,56.6,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:29:58.130+00:00,1790184600,15min,False,XRP,Up,,0,,,,,4845734,False,sin_ask,,,,74.5,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:29:58.133+00:00,1790184600,15min,False,BNB,Up,,0,,,,,4845727,False,sin_ask,,,,81.4,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:29:58.133+00:00,1790184600,15min,False,DOGE,Up,,0,,,,,4845729,False,sin_ask,,,,66.3,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:29:58.133+00:00,1790184600,15min,False,SOL,Up,,0,,,,,4845723,False,sin_ask,,,,76.7,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:29:58.133+00:00,1790184600,15min,False,BTC,Up,,0,,,,,4845724,False,sin_ask,,,,79.4,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:29:58.133+00:00,1790184600,15min,False,ETH,Up,,0,,,,,4845720,False,sin_ask,,,,83.0,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:29:58.166+00:00,1790184600,5min,False,BTC,Up,0.01,0,False,False,False,ninguno_confirma,4845873,False,sin_rafaga_n=0,459.2,0.01,,58.8,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:29:58.166+00:00,1790184600,5min,False,ETH,Up,0.01,0,False,False,False,ninguno_confirma,4845874,False,sin_rafaga_n=0,160.7,0.01,,56.4,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:29:58.166+00:00,1790184600,5min,False,SOL,Up,0.01,0,False,False,False,ninguno_confirma,4845871,False,sin_rafaga_n=0,99.6,0.01,,52.1,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:29:58.166+00:00,1790184600,5min,False,XRP,Up,0.01,0,False,False,False,ninguno_confirma,4845868,False,sin_rafaga_n=0,80.3,0.01,,58.3,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:29:58.167+00:00,1790184600,5min,False,BNB,Up,0.01,0,False,False,False,ninguno_confirma,4845867,False,sin_rafaga_n=0,57.6,0.01,,56.9,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:29:58.167+00:00,1790184600,5min,False,DOGE,Up,0.01,0,False,False,False,ninguno_confirma,4845869,False,sin_rafaga_n=0,56.2,0.01,,57.1,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:30:00.217+00:00,1790184600,15min,False,DOGE,Up,,0,,,,,4845729,False,no_fillable_ask=None_ratio=0.0,0.0,,,56.6,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:30:00.218+00:00,1790184600,15min,False,BNB,Up,,0,,,,,4845727,False,no_fillable_ask=None_ratio=0.0,0.0,,,68.1,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:30:00.218+00:00,1790184600,15min,False,BTC,Up,,0,,,,,4845724,False,no_fillable_ask=None_ratio=0.0,0.0,,,64.5,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:30:00.218+00:00,1790184600,15min,False,XRP,Up,,0,,,,,4845734,False,no_fillable_ask=None_ratio=0.0,0.0,,,64.0,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:30:00.218+00:00,1790184600,15min,False,ETH,Up,,0,,,,,4845720,False,no_fillable_ask=None_ratio=0.0,0.0,,,54.2,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:30:00.218+00:00,1790184600,15min,False,SOL,Up,,0,,,,,4845723,False,no_fillable_ask=None_ratio=0.0,0.0,,,72.4,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:30:00.407+00:00,1790184600,5min,False,BTC,Up,0.01,0,,,,,4845873,False,no_fillable_ask=0.01_ratio=460.4,460.4,0.01,,61.5,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:30:00.407+00:00,1790184600,5min,False,ETH,Up,0.01,0,,,,,4845874,False,no_fillable_ask=0.01_ratio=160.8,160.8,0.01,,67.7,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:30:00.407+00:00,1790184600,5min,False,SOL,Up,0.01,0,,,,,4845871,False,no_fillable_ask=0.01_ratio=99.6,99.6,0.01,,402.2,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:30:00.408+00:00,1790184600,5min,False,XRP,Up,0.01,0,,,,,4845868,False,no_fillable_ask=0.01_ratio=81.2,81.2,0.01,,304.9,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:30:00.408+00:00,1790184600,5min,False,BNB,Up,0.01,0,,,,,4845867,False,no_fillable_ask=0.01_ratio=57.7,57.7,0.01,,60.4,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:30:00.408+00:00,1790184600,5min,False,DOGE,Up,0.01,0,,,,,4845869,False,no_fillable_ask=0.01_ratio=57.0,57.0,0.01,,329.8,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:34:58.125+00:00,1790184900,5min,False,SOL,Down,0.01,0,False,False,False,ninguno_confirma,4845907,False,sin_rafaga_n=0,74.6,0.01,,80.8,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:34:58.129+00:00,1790184900,5min,False,XRP,Down,0.01,0,False,False,False,ninguno_confirma,4845903,False,sin_rafaga_n=0,64.5,0.01,,72.7,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:34:58.129+00:00,1790184900,5min,False,DOGE,Down,0.01,0,False,False,False,ninguno_confirma,4845896,False,sin_rafaga_n=0,37.2,0.01,,72.9,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:34:58.129+00:00,1790184900,5min,False,BTC,Down,,0,,,,,4845894,False,sin_ask,,,,79.7,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:34:58.129+00:00,1790184900,5min,False,BNB,Down,,0,,,,,4845908,False,sin_ask,,,,81.9,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:34:58.129+00:00,1790184900,5min,False,ETH,Down,,0,,,,,4845898,False,sin_ask,,,,64.6,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:35:00.150+00:00,1790184900,5min,False,SOL,Down,0.01,0,,,,,4845907,False,no_fillable_ask=0.01_ratio=75.2,75.2,0.01,,56.7,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:35:00.150+00:00,1790184900,5min,False,XRP,Down,0.01,0,,,,,4845903,False,no_fillable_ask=0.01_ratio=64.5,64.5,0.01,,52.6,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:35:00.150+00:00,1790184900,5min,False,DOGE,Down,0.01,0,,,,,4845896,False,no_fillable_ask=0.01_ratio=37.9,37.9,0.01,,80.7,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:35:00.150+00:00,1790184900,5min,False,BTC,Down,,0,,,,,4845894,False,no_fillable_ask=None_ratio=0.0,0.0,,,58.8,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:35:00.150+00:00,1790184900,5min,False,ETH,Down,,0,,,,,4845898,False,no_fillable_ask=None_ratio=0.0,0.0,,,121.4,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:35:00.150+00:00,1790184900,5min,False,BNB,Down,,0,,,,,4845908,False,no_fillable_ask=None_ratio=0.0,0.0,,,53.0,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:39:58.105+00:00,1790185200,5min,False,BTC,Up,0.01,0,False,False,False,ninguno_confirma,4845985,False,sin_rafaga_n=0,428.5,0.01,,79.2,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:39:58.108+00:00,1790185200,5min,False,ETH,Up,0.01,0,False,False,False,ninguno_confirma,4845990,False,sin_rafaga_n=0,158.4,0.01,,76.0,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:39:58.108+00:00,1790185200,5min,False,SOL,Up,0.01,0,False,False,False,ninguno_confirma,4845987,False,sin_rafaga_n=0,88.4,0.01,,76.4,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:39:58.108+00:00,1790185200,5min,False,BNB,Up,0.01,0,False,False,False,ninguno_confirma,4845983,False,sin_rafaga_n=0,48.6,0.01,,72.7,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:39:58.108+00:00,1790185200,5min,False,DOGE,Down,,0,,,,,4845984,False,sin_ask,,,,79.9,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:39:58.108+00:00,1790185200,5min,False,XRP,Down,,0,,,,,4845988,False,sin_ask,,,,71.1,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:40:00.071+00:00,1790185200,5min,False,BTC,Up,0.01,0,,,,,4845985,False,no_fillable_ask=0.01_ratio=462.5,462.5,0.01,,54.9,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:40:00.072+00:00,1790185200,5min,False,ETH,Up,0.01,0,,,,,4845990,False,no_fillable_ask=0.01_ratio=159.2,159.2,0.01,,64.2,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:40:00.072+00:00,1790185200,5min,False,SOL,Up,0.01,0,,,,,4845987,False,no_fillable_ask=0.01_ratio=89.2,89.2,0.01,,57.2,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:40:00.072+00:00,1790185200,5min,False,BNB,Up,0.01,0,,,,,4845983,False,no_fillable_ask=0.01_ratio=49.3,49.3,0.01,,68.7,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:40:00.072+00:00,1790185200,5min,False,DOGE,Down,,0,,,,,4845984,False,no_fillable_ask=None_ratio=0.0,0.0,,,61.5,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:40:00.072+00:00,1790185200,5min,False,XRP,Down,,0,,,,,4845988,False,no_fillable_ask=None_ratio=0.0,0.0,,,61.7,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:44:58.096+00:00,1790185500,15min,False,SOL,Up,,0,,,,,4845899,False,sin_ask,,,,83.1,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:44:58.098+00:00,1790185500,15min,False,BTC,Up,,0,,,,,4845897,False,sin_ask,,,,80.6,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:44:58.098+00:00,1790185500,15min,False,XRP,Up,,0,,,,,4845909,False,sin_ask,,,,77.6,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:44:58.098+00:00,1790185500,15min,False,DOGE,Up,,0,,,,,4845902,False,sin_ask,,,,66.8,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:44:58.098+00:00,1790185500,15min,False,BNB,Up,,0,,,,,4845895,False,sin_ask,,,,73.2,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:44:58.098+00:00,1790185500,15min,False,ETH,Up,,0,,,,,4845900,False,sin_ask,,,,76.5,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:44:58.151+00:00,1790185500,5min,False,XRP,Up,,0,,,,,4846362,False,sin_ask,,,,59.3,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:44:58.151+00:00,1790185500,5min,False,BTC,Up,,0,,,,,4846363,False,sin_ask,,,,48.8,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:44:58.151+00:00,1790185500,5min,False,DOGE,Up,,0,,,,,4846361,False,sin_ask,,,,58.4,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:44:58.151+00:00,1790185500,5min,False,BNB,Up,,0,,,,,4846364,False,sin_ask,,,,58.1,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:44:58.151+00:00,1790185500,5min,False,ETH,Up,,0,,,,,4846357,False,sin_ask,,,,59.8,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:44:58.151+00:00,1790185500,5min,False,SOL,Up,,0,,,,,4846360,False,sin_ask,,,,58.5,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:45:00.084+00:00,1790185500,15min,False,BNB,Up,,0,,,,,4845895,False,no_fillable_ask=None_ratio=0.0,0.0,,,60.0,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:45:00.088+00:00,1790185500,15min,False,ETH,Up,,0,,,,,4845900,False,no_fillable_ask=None_ratio=0.0,0.0,,,65.7,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:45:00.088+00:00,1790185500,15min,False,SOL,Up,,0,,,,,4845899,False,no_fillable_ask=None_ratio=0.0,0.0,,,55.2,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:45:00.089+00:00,1790185500,15min,False,DOGE,Up,,0,,,,,4845902,False,no_fillable_ask=None_ratio=0.0,0.0,,,74.8,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:45:00.089+00:00,1790185500,15min,False,BTC,Up,,0,,,,,4845897,False,no_fillable_ask=None_ratio=0.0,0.0,,,81.4,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:45:00.089+00:00,1790185500,15min,False,XRP,Up,,0,,,,,4845909,False,no_fillable_ask=None_ratio=0.0,0.0,,,58.9,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:45:00.138+00:00,1790185500,5min,False,BTC,Up,,0,,,,,4846363,False,no_fillable_ask=None_ratio=0.0,0.0,,,66.1,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:45:00.139+00:00,1790185500,5min,False,ETH,Up,,0,,,,,4846357,False,no_fillable_ask=None_ratio=0.0,0.0,,,70.4,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:45:00.139+00:00,1790185500,5min,False,BNB,Up,,0,,,,,4846364,False,no_fillable_ask=None_ratio=0.0,0.0,,,55.4,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:45:00.139+00:00,1790185500,5min,False,DOGE,Up,,0,,,,,4846361,False,no_fillable_ask=None_ratio=0.0,0.0,,,59.0,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:45:00.139+00:00,1790185500,5min,False,XRP,Up,,0,,,,,4846362,False,no_fillable_ask=None_ratio=0.0,0.0,,,54.6,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:45:00.139+00:00,1790185500,5min,False,SOL,Up,,0,,,,,4846360,False,no_fillable_ask=None_ratio=0.0,0.0,,,48.8,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:49:58.127+00:00,1790185800,5min,False,DOGE,Up,0.01,0,False,False,False,ninguno_confirma,4846378,False,sin_rafaga_n=0,31.7,0.01,,59.7,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:49:58.129+00:00,1790185800,5min,False,ETH,Up,,0,,,,,4846371,False,sin_ask,,,,88.5,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:49:58.129+00:00,1790185800,5min,False,SOL,Up,,0,,,,,4846372,False,sin_ask,,,,77.0,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:49:58.129+00:00,1790185800,5min,False,BNB,Up,,0,,,,,4846379,False,sin_ask,,,,86.2,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:49:58.129+00:00,1790185800,5min,False,XRP,Up,,0,,,,,4846368,False,sin_ask,,,,80.6,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:49:58.129+00:00,1790185800,5min,False,BTC,Up,,0,,,,,4846374,False,sin_ask,,,,84.8,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:50:00.135+00:00,1790185800,5min,False,BTC,Up,,0,,,,,4846374,False,no_fillable_ask=None_ratio=0.0,0.0,,,91.6,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:50:00.135+00:00,1790185800,5min,False,ETH,Up,,0,,,,,4846371,False,no_fillable_ask=None_ratio=0.0,0.0,,,102.8,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:50:00.137+00:00,1790185800,5min,False,XRP,Up,,0,,,,,4846368,False,no_fillable_ask=None_ratio=0.0,0.0,,,100.9,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:50:00.138+00:00,1790185800,5min,False,DOGE,Down,,0,,,,,4846378,False,no_fillable_ask=None_ratio=0.0,0.0,,,105.5,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:50:00.138+00:00,1790185800,5min,False,SOL,Up,,0,,,,,4846372,False,no_fillable_ask=None_ratio=0.0,0.0,,,117.8,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:50:00.138+00:00,1790185800,5min,False,BNB,Up,,0,,,,,4846379,False,no_fillable_ask=None_ratio=0.0,0.0,,,80.4,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:54:58.150+00:00,1790186100,5min,False,ETH,Down,,0,,,,,4846387,False,sin_ask,,,,102.1,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:54:58.153+00:00,1790186100,5min,False,XRP,Down,,0,,,,,4846389,False,sin_ask,,,,93.9,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:54:58.153+00:00,1790186100,5min,False,DOGE,Down,,0,,,,,4846392,False,sin_ask,,,,89.4,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:54:58.153+00:00,1790186100,5min,False,SOL,Down,,0,,,,,4846386,False,sin_ask,,,,83.7,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:54:58.153+00:00,1790186100,5min,False,BNB,Down,,0,,,,,4846391,False,sin_ask,,,,95.3,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:54:58.153+00:00,1790186100,5min,False,BTC,Down,,0,,,,,4846393,False,sin_ask,,,,100.1,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:55:00.079+00:00,1790186100,5min,False,BTC,Down,,0,,,,,4846393,False,no_fillable_ask=None_ratio=0.0,0.0,,,66.3,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:55:00.079+00:00,1790186100,5min,False,BNB,Down,,0,,,,,4846391,False,no_fillable_ask=None_ratio=0.0,0.0,,,74.9,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:55:00.079+00:00,1790186100,5min,False,XRP,Down,,0,,,,,4846389,False,no_fillable_ask=None_ratio=0.0,0.0,,,60.0,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:55:00.079+00:00,1790186100,5min,False,ETH,Down,,0,,,,,4846387,False,no_fillable_ask=None_ratio=0.0,0.0,,,57.3,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:55:00.079+00:00,1790186100,5min,False,DOGE,Down,,0,,,,,4846392,False,no_fillable_ask=None_ratio=0.0,0.0,,,61.5,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:55:00.079+00:00,1790186100,5min,False,SOL,Down,,0,,,,,4846386,False,no_fillable_ask=None_ratio=0.0,0.0,,,61.3,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T17:59:58.113+00:00,1790186400,15min,False,SOL,Up,0.01,0,False,False,False,ninguno_confirma,4846375,False,sin_rafaga_n=0,19.9,0.01,,93.5,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:59:58.115+00:00,1790186400,15min,False,BTC,Up,,0,,,,,4846369,False,sin_ask,,,,88.7,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:59:58.115+00:00,1790186400,15min,False,ETH,Up,,0,,,,,4846366,False,sin_ask,,,,70.5,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:59:58.115+00:00,1790186400,15min,False,DOGE,Down,,0,,,,,4846376,False,sin_ask,,,,79.3,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:59:58.115+00:00,1790186400,15min,False,XRP,Down,,0,,,,,4846373,False,sin_ask,,,,81.8,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:59:58.115+00:00,1790186400,15min,False,BNB,Down,,0,,,,,4846380,False,sin_ask,,,,75.8,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:59:58.163+00:00,1790186400,5min,False,BTC,Up,,0,,,,,4846882,False,sin_ask,,,,54.3,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:59:58.163+00:00,1790186400,5min,False,XRP,Up,,0,,,,,4846883,False,sin_ask,,,,57.0,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:59:58.163+00:00,1790186400,5min,False,BNB,Down,,0,,,,,4846889,False,sin_ask,,,,60.5,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:59:58.163+00:00,1790186400,5min,False,SOL,Down,,0,,,,,4846888,False,sin_ask,,,,53.9,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:59:58.163+00:00,1790186400,5min,False,DOGE,Up,,0,,,,,4846892,False,sin_ask,,,,53.1,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T17:59:58.163+00:00,1790186400,5min,False,ETH,Up,,0,,,,,4846881,False,sin_ask,,,,55.4,,,,,,,,RESOLUTION_SNIPER_PRECIERRE,
2026-09-23T18:00:00.073+00:00,1790186400,5min,False,BTC,Up,,0,,,,,4846882,False,no_fillable_ask=None_ratio=0.0,0.0,,,62.0,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T18:00:00.075+00:00,1790186400,5min,False,BNB,Down,,0,,,,,4846889,False,no_fillable_ask=None_ratio=0.0,0.0,,,62.8,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T18:00:00.075+00:00,1790186400,5min,False,DOGE,Up,,0,,,,,4846892,False,no_fillable_ask=None_ratio=0.0,0.0,,,69.1,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T18:00:00.075+00:00,1790186400,5min,False,XRP,Up,,0,,,,,4846883,False,no_fillable_ask=None_ratio=0.0,0.0,,,62.6,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T18:00:00.075+00:00,1790186400,5min,False,ETH,Up,,0,,,,,4846881,False,no_fillable_ask=None_ratio=0.0,0.0,,,62.7,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T18:00:00.075+00:00,1790186400,5min,False,SOL,Down,,0,,,,,4846888,False,no_fillable_ask=None_ratio=0.0,0.0,,,58.5,,,,,,,,RESOLUTION_SNIPER_NAIVE,
2026-09-23T18:00:00.136+00:00,1790186400,15min,False,SOL,Up,0.01,0,,,,,4846375,False,no_fillable_ask=0.01_ratio=65.7,65.7,0.01,,56.1,,,,,,,,RESOLUTION_SNIPER_NAIVE,
